Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
A148635E,JP Ltd,AP,Manufacturing,3169.06,GBP,1.3405,4248.12,USD,2025-05-25,2025-08-23,4902
2E17DCFF,DE GmbH,AP,Sales,20022.49,JPY,0.0072,144.16,USD,2024-04-27,2024-05-30,4491
E072B206,UK PLC,AP,Logistics,19115.28,JPY,0.0071,135.72,USD,2024-12-19,2025-01-11,4642
712AEE17,DE GmbH,AR,R&D,11813.28,EUR,1.1223,13258.04,USD,2024-03-09,2024-05-30,4686
B5EF243C,JP Ltd,AR,Manufacturing,27874.54,GBP,1.2727,35475.93,USD,2025-06-15,2025-07-17,4827
D8575984,DE GmbH,AR,Finance,20801.5,CNY,0.1409,2930.93,USD,2024-05-17,2024-08-01,4009
DD006334,AU Pty,Intercompany,Sales,5651.82,CNY,0.1468,829.69,USD,2024-09-14,2025-01-02,4211
A7599FBB,US Inc,Intercompany,Sales,56553.58,GBP,1.2816,72479.07,USD,2025-06-15,2025-08-31,4410
D4FACEC7,US Inc,AP,IT,29970.63,CHF,1.0897,32659.0,USD,2024-02-11,2024-05-01,4179
65DAD8C1,US Inc,AR,Manufacturing,7220.14,JPY,0.0069,49.82,USD,2025-03-09,2025-06-24,4791
BDA9426D,AU Pty,AR,Finance,47682.73,USD,1.0,47682.73,USD,2024-11-07,2025-03-03,4379
61649415,FR SAS,AP,R&D,23707.59,AUD,0.661,15670.72,USD,2025-01-31,2025-04-13,4669
F4809006,US Inc,AP,Manufacturing,45730.33,CNY,0.1382,6319.93,USD,2024-08-10,2024-10-30,4605
231EF6D9,DE GmbH,AR,Logistics,10673.44,USD,1.0,10673.44,USD,2024-08-21,2024-12-14,4944
7413810F,JP Ltd,Intercompany,Manufacturing,17978.51,CAD,0.7661,13773.34,USD,2024-12-08,2025-04-03,4777
AFB34104,US Inc,AP,Logistics,81539.42,USD,1.0,81539.42,USD,2025-05-13,2025-08-07,4038
C996D93F,UK PLC,AR,R&D,29628.94,EUR,1.0838,32111.85,USD,2025-03-29,2025-04-25,4114
96D710FE,JP Ltd,AR,IT,8516.41,CAD,0.8162,6951.09,USD,2025-02-18,2025-03-12,4040
DEB79D48,JP Ltd,AP,Sales,5338.01,CNY,0.1475,787.36,USD,2024-11-03,2024-11-23,4780
F158F107,FR SAS,AR,Manufacturing,69192.67,USD,1.0,69192.67,USD,2024-07-14,2024-09-19,4011
62B53305,US Inc,Intercompany,IT,60621.11,JPY,0.0072,436.47,USD,2024-09-01,2024-10-17,4705
B6DD06A7,US Inc,Intercompany,Sales,20636.39,EUR,1.0531,21732.18,USD,2024-10-14,2025-01-28,4440
D36349B6,DE GmbH,AR,Finance,16634.2,JPY,0.0068,113.11,USD,2025-01-29,2025-04-03,4944
6C3F9287,DE GmbH,Intercompany,Sales,33527.0,AUD,0.6967,23358.26,USD,2025-06-18,2025-09-15,4730
96A3ACC3,FR SAS,Intercompany,HR,11143.26,AUD,0.6678,7441.47,USD,2025-04-22,2025-06-07,4740
F9C80BE3,DE GmbH,AR,IT,13061.22,GBP,1.2678,16559.01,USD,2024-02-20,2024-04-30,4505
15039BF9,JP Ltd,AP,Finance,3472.4,JPY,0.0067,23.27,USD,2025-04-01,2025-05-29,4814
FFEBFDD4,FR SAS,Intercompany,IT,10224.78,CHF,1.1011,11258.51,USD,2024-11-16,2025-02-18,4343
8518F80D,AU Pty,AR,HR,13882.35,GBP,1.2741,17687.5,USD,2024-07-27,2024-09-28,4228
F4F86646,DE GmbH,Intercompany,HR,134525.79,CNY,0.1522,20474.83,USD,2024-05-28,2024-06-22,4658
2F642DAA,DE GmbH,AP,Sales,34391.43,GBP,1.3044,44860.18,USD,2024-08-14,2024-10-21,4895
4FED1766,JP Ltd,AR,Manufacturing,36550.12,AUD,0.6874,25124.55,USD,2024-11-16,2024-12-13,4305
7870FE84,AU Pty,Intercompany,R&D,285803.94,CAD,0.7404,211609.24,USD,2024-11-23,2025-01-09,4220
F46E18A1,UK PLC,Intercompany,HR,50648.79,GBP,1.2712,64384.74,USD,2024-06-14,2024-08-05,4794
EBB3D485,AU Pty,AR,Manufacturing,7268.6,GBP,1.2998,9447.73,USD,2024-02-17,2024-05-25,4071
F771672B,US Inc,Intercompany,Manufacturing,33919.48,GBP,1.3016,44149.6,USD,2025-03-04,2025-06-06,4276
4AE88C39,CA Corp,AR,IT,10206.32,GBP,1.332,13594.82,USD,2024-08-19,2024-09-21,4145
87CF22DF,AU Pty,AR,Manufacturing,73938.46,CNY,0.1428,10558.41,USD,2025-02-06,2025-05-19,4775
6AAC3D94,AU Pty,Intercompany,HR,6851.44,EUR,1.1249,7707.18,USD,2024-08-09,2024-11-23,4430
5CEA99E5,FR SAS,Intercompany,Finance,2759.04,GBP,1.2667,3494.88,USD,2024-02-02,2024-04-21,4977
4F8C1FC3,US Inc,AR,R&D,44686.5,CHF,1.1042,49342.83,USD,2025-03-05,2025-06-18,4712
E4A78E6E,CA Corp,AP,R&D,88141.74,EUR,1.0609,93509.57,USD,2024-03-08,2024-03-23,4808
87B8EC58,AU Pty,AR,Sales,6654.99,EUR,1.1334,7542.77,USD,2024-10-30,2024-12-10,4698
C2147014,AU Pty,Intercompany,HR,10373.56,CNY,0.1485,1540.47,USD,2024-05-05,2024-07-01,4216
E463A935,FR SAS,AR,Manufacturing,11003.71,USD,1.0,11003.71,USD,2024-04-21,2024-05-22,4143
F6CE4E5E,US Inc,AR,Manufacturing,12498.06,USD,1.0,12498.06,USD,2024-08-09,2024-10-27,4628
F623554F,FR SAS,Intercompany,Manufacturing,4130.52,JPY,0.0074,30.57,USD,2024-05-10,2024-08-24,4473
41CEB04F,FR SAS,AP,R&D,114815.7,JPY,0.007,803.71,USD,2024-02-22,2024-05-06,4611
09D591DF,CA Corp,AR,R&D,4773.13,JPY,0.0067,31.98,USD,2024-01-09,2024-01-27,4765
AB62DA79,UK PLC,Intercompany,Sales,35849.43,JPY,0.007,250.95,USD,2024-04-02,2024-05-14,4118
9F6D930E,FR SAS,Intercompany,R&D,75089.59,AUD,0.656,49258.77,USD,2024-09-04,2024-10-02,4787
0DB2238C,US Inc,Intercompany,IT,27200.83,GBP,1.2862,34985.71,USD,2024-07-25,2024-09-22,4768
57164DCB,AU Pty,Intercompany,R&D,160889.78,AUD,0.7241,116500.29,USD,2024-11-20,2025-02-17,4051
61FBC64A,US Inc,Intercompany,Manufacturing,12747.0,CHF,1.1275,14372.24,USD,2025-04-24,2025-06-13,4382
17AE63EC,UK PLC,Intercompany,R&D,81846.19,USD,1.0,81846.19,USD,2024-07-08,2024-07-23,4057
D2FE0824,DE GmbH,AP,R&D,78054.65,CAD,0.7532,58790.76,USD,2025-06-28,2025-07-13,4188
B6AE6252,JP Ltd,AR,HR,80313.43,JPY,0.0066,530.07,USD,2024-10-23,2025-02-05,4892
4BA6A00B,FR SAS,AP,HR,84837.32,EUR,1.0837,91938.2,USD,2024-02-25,2024-05-08,4805
74D531CC,CA Corp,Intercompany,IT,96946.57,GBP,1.281,124188.56,USD,2024-12-28,2025-02-06,4033
ECBEB6CB,FR SAS,AP,Manufacturing,8715.24,CHF,1.1384,9921.43,USD,2024-05-07,2024-07-25,4650
13F7B91B,DE GmbH,AP,Logistics,6947.86,USD,1.0,6947.86,USD,2024-04-02,2024-05-22,4051
A21FA6C5,JP Ltd,AP,HR,36131.84,USD,1.0,36131.84,USD,2024-06-06,2024-07-10,4998
9133379B,US Inc,Intercompany,HR,17228.77,JPY,0.0068,117.16,USD,2025-03-04,2025-03-29,4326
E9FF34D6,DE GmbH,Intercompany,Manufacturing,32980.52,CNY,0.1539,5075.7,USD,2025-03-19,2025-04-27,4215
E7605A33,AU Pty,AP,Logistics,5279.69,CNY,0.1485,784.03,USD,2025-02-07,2025-05-22,4325
CD3EA8EC,JP Ltd,AP,HR,11998.71,CAD,0.799,9586.97,USD,2024-09-10,2024-12-01,4296
4B797268,CA Corp,AR,HR,101574.08,EUR,1.1095,112696.44,USD,2024-10-28,2024-11-22,4589
EFD01A83,UK PLC,Intercompany,HR,100103.91,USD,1.0,100103.91,USD,2024-11-27,2024-12-27,4628
E715CBC2,CA Corp,AR,HR,14280.09,JPY,0.0069,98.53,USD,2025-03-12,2025-04-15,4813
26EE48F6,US Inc,AR,R&D,107366.96,AUD,0.7055,75747.39,USD,2025-02-14,2025-05-07,4843
B84444D9,DE GmbH,AR,HR,57949.55,GBP,1.3087,75838.58,USD,2024-09-20,2024-10-10,4827
6BF2B41F,US Inc,Intercompany,Manufacturing,26760.97,CHF,1.1205,29985.67,USD,2025-03-28,2025-07-11,4695
DE6572F3,FR SAS,AR,IT,76028.83,JPY,0.0072,547.41,USD,2025-03-09,2025-06-18,4832
3A472BDD,JP Ltd,AP,Sales,19930.75,EUR,1.0583,21092.71,USD,2025-06-24,2025-07-14,4589
BEEDCA3F,DE GmbH,AR,Sales,21442.04,JPY,0.0065,139.37,USD,2025-02-16,2025-06-13,4621
1B96CF3B,JP Ltd,Intercompany,HR,22412.42,USD,1.0,22412.42,USD,2024-10-26,2024-11-17,4140
CB4C88B3,US Inc,AP,Logistics,8626.56,GBP,1.2853,11087.72,USD,2024-03-30,2024-05-12,4842
3AA35711,UK PLC,Intercompany,Finance,6687.42,CNY,0.1414,945.6,USD,2025-06-16,2025-10-11,4595
678EEE4E,DE GmbH,Intercompany,Finance,95217.35,USD,1.0,95217.35,USD,2024-12-02,2025-03-01,4875
7A32DB7F,JP Ltd,AR,Logistics,13359.16,AUD,0.7243,9676.04,USD,2025-01-05,2025-03-20,4937
82DEA3DD,AU Pty,AR,R&D,82480.14,CNY,0.1422,11728.68,USD,2024-11-28,2025-03-15,4100
02413A7C,CA Corp,Intercompany,R&D,11944.36,USD,1.0,11944.36,USD,2024-03-14,2024-06-14,4155
8B1E5422,AU Pty,AR,Manufacturing,22001.03,USD,1.0,22001.03,USD,2024-05-13,2024-06-16,4714
97EA36E2,JP Ltd,AR,HR,14687.77,CAD,0.7489,10999.67,USD,2024-02-01,2024-05-16,4416
AD012AAA,CA Corp,AP,HR,23293.02,USD,1.0,23293.02,USD,2024-08-02,2024-09-22,4314
0B61BD41,UK PLC,Intercompany,IT,45188.86,USD,1.0,45188.86,USD,2024-02-08,2024-05-20,4065
BC970F2B,FR SAS,AP,Manufacturing,204032.43,AUD,0.7042,143679.64,USD,2025-05-31,2025-07-26,4865
A50D2FEF,FR SAS,AR,IT,14282.87,USD,1.0,14282.87,USD,2025-03-03,2025-06-17,4376
65D989CE,US Inc,AR,HR,5383.1,GBP,1.2836,6909.75,USD,2025-03-16,2025-04-04,4824
6FE34BFA,AU Pty,Intercompany,R&D,15203.64,CAD,0.7221,10978.55,USD,2024-02-19,2024-05-12,4202
750E5C41,JP Ltd,Intercompany,HR,72090.63,GBP,1.2698,91540.68,USD,2024-12-04,2025-01-21,4273
9ADC3FF7,JP Ltd,AP,IT,21392.43,CNY,0.1528,3268.76,USD,2025-04-20,2025-05-06,4231
59D0D0CA,US Inc,Intercompany,R&D,44209.06,CHF,1.0724,47409.8,USD,2024-07-14,2024-08-07,4863
3A23E730,DE GmbH,AP,Manufacturing,12502.73,AUD,0.6975,8720.65,USD,2025-04-27,2025-08-10,4553
BCE95D34,US Inc,Intercompany,Logistics,48685.38,EUR,1.0876,52950.22,USD,2024-09-29,2024-12-06,4001
3F6ADB9B,AU Pty,AP,R&D,11336.69,CNY,0.1507,1708.44,USD,2025-04-08,2025-05-15,4888
26CB6D44,DE GmbH,AP,Manufacturing,75559.89,JPY,0.0073,551.59,USD,2024-08-20,2024-11-07,4073
0700C113,UK PLC,Intercompany,R&D,9133.08,CAD,0.7202,6577.64,USD,2024-11-04,2024-12-14,4839
1AF37A17,DE GmbH,Intercompany,Logistics,67700.61,CHF,1.0845,73421.31,USD,2024-12-29,2025-02-09,4369
573970BA,US Inc,Intercompany,R&D,3760.4,CNY,0.1395,524.58,USD,2024-02-11,2024-03-02,4165
B049D436,CA Corp,AP,IT,6624.33,JPY,0.0071,47.03,USD,2025-02-03,2025-03-02,4741
2B1A89FB,AU Pty,AP,R&D,33025.53,USD,1.0,33025.53,USD,2025-04-15,2025-05-22,4261
7B2A4BE8,US Inc,Intercompany,R&D,47489.47,CNY,0.1544,7332.37,USD,2024-07-16,2024-11-02,4314
135BA3CE,FR SAS,Intercompany,Sales,20197.16,GBP,1.2934,26123.01,USD,2025-05-17,2025-07-28,4442
680815FE,AU Pty,AR,Finance,18696.68,USD,1.0,18696.68,USD,2025-01-17,2025-04-06,4730
5DEABBC0,DE GmbH,AR,Manufacturing,147233.31,JPY,0.007,1030.63,USD,2024-03-15,2024-06-13,4094
37A1B379,US Inc,AR,HR,10239.51,CNY,0.1498,1533.88,USD,2024-11-01,2025-02-16,4915
5858FE7E,CA Corp,AR,Finance,42451.61,USD,1.0,42451.61,USD,2025-02-19,2025-05-31,4647
D07CEB57,US Inc,Intercompany,Sales,12761.14,GBP,1.3315,16991.46,USD,2024-04-14,2024-06-09,4262
36C36FD2,FR SAS,AR,Finance,28120.3,GBP,1.2759,35878.69,USD,2024-07-09,2024-07-25,4339
C17B2378,US Inc,Intercompany,IT,19566.89,CHF,1.0569,20680.25,USD,2025-05-08,2025-06-02,4828
5DBFC9E9,DE GmbH,AR,HR,99184.42,GBP,1.2949,128433.91,USD,2024-03-03,2024-04-30,4864
7B69C624,JP Ltd,Intercompany,IT,25088.64,JPY,0.0071,178.13,USD,2024-08-23,2024-12-21,4156
90F935BB,CA Corp,AR,Manufacturing,10193.1,EUR,1.0514,10717.03,USD,2024-05-28,2024-09-24,4074
4F3C1408,JP Ltd,AR,R&D,26372.62,EUR,1.1003,29017.79,USD,2024-10-14,2024-12-28,4011
F82EC32E,AU Pty,Intercompany,R&D,21158.69,CHF,1.1319,23949.52,USD,2024-06-09,2024-09-03,4486
8E1FE7D6,US Inc,AR,R&D,64798.95,JPY,0.0069,447.11,USD,2025-06-03,2025-08-14,4772
F7BCF8C0,DE GmbH,AP,Logistics,51275.53,CHF,1.1153,57187.6,USD,2024-06-30,2024-07-19,4970
2E74D150,JP Ltd,Intercompany,HR,13198.81,JPY,0.0067,88.43,USD,2024-08-21,2024-09-14,4875
25F868BE,US Inc,AR,Manufacturing,68060.79,EUR,1.0621,72287.37,USD,2025-01-27,2025-02-14,4565
BBEF2705,UK PLC,AR,Manufacturing,7952.6,USD,1.0,7952.6,USD,2024-11-10,2024-12-10,4136
23056721,DE GmbH,AP,Manufacturing,3657.32,USD,1.0,3657.32,USD,2024-04-25,2024-05-19,4551
44104BE2,JP Ltd,AP,R&D,24216.46,CNY,0.1532,3709.96,USD,2025-03-12,2025-07-03,4680
F129B7E7,US Inc,Intercompany,Finance,67819.08,GBP,1.2771,86611.75,USD,2024-11-14,2024-12-03,4123
001468D9,JP Ltd,AR,R&D,17827.14,GBP,1.3093,23341.07,USD,2025-04-20,2025-05-15,4609
0D92E6E0,UK PLC,AR,IT,3064.61,CNY,0.1381,423.22,USD,2025-03-08,2025-07-01,4592
5E17CD08,AU Pty,AP,Manufacturing,10997.24,EUR,1.0885,11970.5,USD,2025-04-18,2025-06-17,4869
8484A4BC,CA Corp,AP,Sales,8905.04,USD,1.0,8905.04,USD,2024-03-25,2024-05-02,4605
291FE2FB,DE GmbH,AR,IT,12948.47,AUD,0.7417,9603.88,USD,2024-11-08,2025-02-16,4724
E0D99E46,FR SAS,AP,IT,24195.98,CAD,0.8142,19700.37,USD,2024-05-03,2024-06-05,4074
A1E55FEE,FR SAS,AR,R&D,32311.74,AUD,0.74,23910.69,USD,2024-08-02,2024-10-04,4789
D036C4A8,JP Ltd,Intercompany,IT,9720.41,EUR,1.0601,10304.61,USD,2024-07-24,2024-10-28,4177
CCB2AF47,AU Pty,AP,Logistics,7012.55,JPY,0.0069,48.39,USD,2025-06-07,2025-08-28,4662
1AEC4E1D,JP Ltd,Intercompany,Finance,53725.86,AUD,0.7325,39354.19,USD,2025-03-13,2025-07-10,4863
7BD33350,DE GmbH,AP,Manufacturing,36357.35,GBP,1.334,48500.7,USD,2024-11-04,2024-12-09,4986
FE97D2E4,CA Corp,AP,R&D,245532.9,AUD,0.6905,169540.47,USD,2024-02-26,2024-05-07,4655
F9491E77,CA Corp,AP,IT,64031.22,AUD,0.6585,42164.56,USD,2024-09-03,2024-10-02,4930
9732522E,AU Pty,AR,Logistics,13483.82,EUR,1.1378,15341.89,USD,2024-09-03,2024-11-22,4946
5B49DCCA,UK PLC,AR,Finance,75360.86,CNY,0.1477,11130.8,USD,2024-09-11,2024-12-21,4191
DD327EF2,UK PLC,Intercompany,R&D,138931.32,CAD,0.739,102670.25,USD,2025-03-07,2025-06-18,4753
6E611744,JP Ltd,AR,Finance,75382.95,GBP,1.307,98525.52,USD,2025-02-07,2025-06-06,4106
25E95DA6,FR SAS,Intercompany,R&D,36340.62,CNY,0.1541,5600.09,USD,2024-10-01,2024-12-22,4745
BEEC3849,AU Pty,Intercompany,HR,52348.43,GBP,1.3034,68230.94,USD,2025-01-10,2025-04-29,4079
A61A1F21,DE GmbH,AR,Manufacturing,13844.55,GBP,1.2922,17889.93,USD,2024-12-10,2025-02-21,4084
A7864CB3,DE GmbH,Intercompany,Finance,6510.51,CNY,0.1534,998.71,USD,2025-06-17,2025-07-16,4003
1F651075,UK PLC,AR,IT,120436.69,EUR,1.14,137297.83,USD,2024-10-29,2025-01-02,4240
FB703DBA,FR SAS,Intercompany,IT,2005.38,AUD,0.7089,1421.61,USD,2024-10-17,2025-01-30,4032
B2A065BF,CA Corp,AR,R&D,19642.22,AUD,0.7124,13993.12,USD,2025-03-09,2025-04-22,4893
1B47BE4E,JP Ltd,AP,R&D,6040.62,AUD,0.724,4373.41,USD,2025-04-26,2025-07-14,4613
9B6D6799,DE GmbH,AR,R&D,52271.12,CAD,0.7535,39386.29,USD,2025-04-03,2025-05-28,4604
FF3446DC,DE GmbH,AR,HR,4272.04,CNY,0.1427,609.62,USD,2024-07-13,2024-08-28,4862
E71AF66B,UK PLC,AP,Logistics,93424.85,JPY,0.0065,607.26,USD,2024-02-20,2024-04-19,4881
E6DAA374,CA Corp,AR,R&D,61491.47,GBP,1.2534,77073.41,USD,2025-01-15,2025-02-27,4563
532DDA73,DE GmbH,AR,IT,540889.95,JPY,0.0072,3894.41,USD,2024-03-18,2024-06-23,4981
3DD28516,DE GmbH,AR,HR,22146.84,USD,1.0,22146.84,USD,2024-11-15,2025-02-27,4285
08B5B5B6,UK PLC,AP,HR,15940.53,CNY,0.1399,2230.08,USD,2024-10-30,2025-01-18,4399
9C841FF2,CA Corp,AP,IT,19878.8,USD,1.0,19878.8,USD,2024-08-27,2024-09-25,4296
6EB415DB,US Inc,AR,Manufacturing,7870.28,USD,1.0,7870.28,USD,2024-08-18,2024-09-18,4997
6D79162B,DE GmbH,AR,HR,26194.11,CNY,0.1417,3711.71,USD,2025-06-19,2025-07-30,4804
37F5E985,UK PLC,AR,IT,76448.88,CNY,0.1458,11146.25,USD,2024-11-15,2025-02-02,4858
C8107AA9,DE GmbH,AR,Logistics,33556.45,CHF,1.1084,37193.97,USD,2025-05-24,2025-08-14,4050
7BC937DD,AU Pty,AP,Manufacturing,220400.39,CHF,1.0725,236379.42,USD,2024-08-20,2024-10-20,4101
DDC731F2,JP Ltd,AP,Manufacturing,54140.34,USD,1.0,54140.34,USD,2024-07-18,2024-11-05,4757
7A552F9F,DE GmbH,AR,Sales,11651.5,CHF,1.0703,12470.6,USD,2025-02-06,2025-03-23,4577
C3837097,CA Corp,AP,Logistics,70892.3,JPY,0.0072,510.42,USD,2024-08-15,2024-11-24,4872
ECA8CAE8,AU Pty,AP,HR,94692.35,CNY,0.1493,14137.57,USD,2024-10-15,2025-01-30,4067
A054C3E4,DE GmbH,Intercompany,Manufacturing,12391.67,CHF,1.0834,13425.14,USD,2024-06-28,2024-10-10,4230
3591F1FE,JP Ltd,AR,HR,43458.15,JPY,0.007,304.21,USD,2024-06-23,2024-08-01,4495
74E176C8,UK PLC,Intercompany,IT,467104.5,USD,1.0,467104.5,USD,2024-01-08,2024-03-15,4268
68FA5156,CA Corp,AR,HR,13669.6,CHF,1.0737,14677.05,USD,2024-11-23,2025-03-05,4225
D2F0EC99,JP Ltd,AR,Sales,42248.72,CAD,0.7743,32713.18,USD,2024-12-26,2025-03-05,4876
77363C58,CA Corp,AP,IT,6305.94,GBP,1.2873,8117.64,USD,2024-06-03,2024-08-15,4455
761BCD2F,AU Pty,AP,IT,6764.7,USD,1.0,6764.7,USD,2025-02-23,2025-05-26,4096
1C3B0CFD,CA Corp,AP,HR,53148.98,CHF,1.0705,56895.98,USD,2024-01-18,2024-04-24,4251
02C14FA3,UK PLC,Intercompany,Finance,15235.06,EUR,1.073,16347.22,USD,2024-01-16,2024-03-13,4363
5BC9C9F8,AU Pty,Intercompany,Manufacturing,85936.11,AUD,0.7241,62226.34,USD,2024-08-05,2024-08-23,4659
8B34F466,FR SAS,Intercompany,Logistics,46498.9,USD,1.0,46498.9,USD,2025-03-16,2025-07-02,4010
EABE1849,FR SAS,AR,Sales,52151.16,EUR,1.1215,58487.53,USD,2024-10-02,2024-12-05,4806
B42D9780,CA Corp,AP,IT,13250.96,AUD,0.7013,9292.9,USD,2024-12-26,2025-03-14,4585
5453B959,DE GmbH,AP,Logistics,25204.23,CAD,0.7261,18300.79,USD,2024-02-10,2024-03-24,4472
BF90B54E,CA Corp,AP,Finance,16299.54,JPY,0.0071,115.73,USD,2024-06-21,2024-08-08,4400
123BCD26,US Inc,AR,Logistics,38579.73,EUR,1.0861,41901.44,USD,2025-02-19,2025-04-15,4406
A490BD4F,US Inc,AP,Manufacturing,4618.87,GBP,1.2947,5980.05,USD,2024-02-21,2024-06-10,4774
C4811B9E,DE GmbH,AP,IT,141286.82,AUD,0.6772,95679.43,USD,2024-02-26,2024-06-12,4714
0B2CDE30,US Inc,Intercompany,Logistics,2625.67,CHF,1.1085,2910.56,USD,2024-07-25,2024-10-06,4577
A8A96016,US Inc,AP,Sales,19857.97,JPY,0.0072,142.98,USD,2025-02-28,2025-05-20,4299
A9D19AAD,FR SAS,AR,Logistics,56187.58,EUR,1.0564,59356.56,USD,2024-02-26,2024-05-25,4783
DCCEC858,UK PLC,AR,Manufacturing,18380.04,CHF,1.0923,20076.52,USD,2024-11-26,2025-02-14,4880
4112B3C4,US Inc,Intercompany,Finance,29184.76,GBP,1.3423,39174.7,USD,2024-04-11,2024-06-03,4830
2F2CE223,DE GmbH,AR,R&D,11840.13,USD,1.0,11840.13,USD,2025-02-20,2025-04-16,4010
1BA899AB,US Inc,Intercompany,HR,31168.51,CHF,1.07,33350.31,USD,2025-01-19,2025-02-28,4526
FC305844,US Inc,AP,Logistics,40280.99,EUR,1.0526,42399.77,USD,2024-02-16,2024-05-18,4360
9A37F671,US Inc,Intercompany,Manufacturing,112787.63,USD,1.0,112787.63,USD,2024-07-08,2024-08-16,4455
BA85214B,FR SAS,AP,Manufacturing,7904.29,JPY,0.0072,56.91,USD,2025-05-27,2025-09-03,4728
7E87EBB3,US Inc,Intercompany,R&D,22919.02,CAD,0.7476,17134.26,USD,2024-11-21,2025-03-18,4187
C63AF2D9,US Inc,Intercompany,R&D,6048.11,AUD,0.7048,4262.71,USD,2025-06-15,2025-10-06,4628
0288614E,AU Pty,AP,Sales,2477.29,CAD,0.7311,1811.15,USD,2024-01-04,2024-04-15,4302
EF70D182,JP Ltd,Intercompany,Logistics,66177.95,GBP,1.2501,82729.06,USD,2024-12-14,2025-01-20,4857
A2270635,DE GmbH,AR,HR,32744.12,JPY,0.0069,225.93,USD,2024-10-17,2025-01-06,4115
C1BB6379,JP Ltd,AR,R&D,6505.55,EUR,1.0658,6933.62,USD,2024-06-24,2024-09-19,4194
86C22379,US Inc,AP,IT,34480.43,JPY,0.0073,251.71,USD,2025-02-07,2025-05-30,4675
C54390D7,UK PLC,AR,R&D,52997.12,GBP,1.2913,68435.18,USD,2025-04-25,2025-07-27,4549
7EDDCBEC,JP Ltd,AR,Manufacturing,40395.0,USD,1.0,40395.0,USD,2025-06-24,2025-10-02,4137
F8552A8C,CA Corp,Intercompany,Sales,19510.57,EUR,1.0513,20511.46,USD,2025-01-08,2025-05-08,4400
5807EB1F,UK PLC,AP,Finance,5232.07,JPY,0.0069,36.1,USD,2024-02-12,2024-04-04,4959
84F036EB,JP Ltd,Intercompany,Sales,16061.54,CHF,1.1404,18316.58,USD,2024-11-09,2024-12-04,4603
A9973502,DE GmbH,Intercompany,Manufacturing,231385.47,AUD,0.7033,162733.4,USD,2024-09-03,2024-10-16,4980
7780D4A7,JP Ltd,AR,Finance,42829.67,GBP,1.2722,54487.91,USD,2025-06-20,2025-09-26,4281
82D1EA35,US Inc,AR,Logistics,36821.22,GBP,1.2625,46486.79,USD,2024-03-24,2024-07-13,4577
2BA4495C,US Inc,AR,R&D,42201.73,CNY,0.1409,5946.22,USD,2024-10-21,2024-11-12,4440
7404A0ED,UK PLC,AP,IT,101934.38,JPY,0.0073,744.12,USD,2025-03-17,2025-06-19,4332
ACA8C98E,JP Ltd,AR,Manufacturing,5344.92,AUD,0.6802,3635.61,USD,2025-02-26,2025-04-17,4223
CEE9108F,CA Corp,Intercompany,Sales,30342.95,CAD,0.7299,22147.32,USD,2025-04-18,2025-06-19,4836
52D0E618,US Inc,AR,HR,203045.12,CHF,1.1366,230781.08,USD,2024-06-04,2024-09-03,4697
73C69626,UK PLC,AP,Finance,9785.41,EUR,1.1088,10850.06,USD,2025-05-27,2025-07-27,4096
8A0A6EF5,AU Pty,AR,Manufacturing,35845.75,USD,1.0,35845.75,USD,2025-04-18,2025-05-16,4179
26F7D5C5,DE GmbH,AR,IT,21742.28,USD,1.0,21742.28,USD,2025-05-20,2025-06-21,4357
7A5305DC,DE GmbH,Intercompany,Logistics,30820.6,EUR,1.0638,32786.95,USD,2025-05-13,2025-06-26,4387
0F9AEB0C,DE GmbH,AP,R&D,28859.64,CNY,0.1512,4363.58,USD,2025-02-19,2025-04-09,4680
839C5F97,JP Ltd,Intercompany,R&D,4530.24,AUD,0.7234,3277.18,USD,2024-07-29,2024-11-21,4970
9CB99D03,UK PLC,Intercompany,R&D,248484.87,CAD,0.81,201272.74,USD,2025-03-28,2025-06-17,4599
5B072577,UK PLC,AP,IT,47266.12,AUD,0.6573,31068.02,USD,2024-08-28,2024-12-12,4651
8F7FA839,US Inc,AP,Logistics,186787.0,USD,1.0,186787.0,USD,2024-02-14,2024-06-01,4129
8301E205,DE GmbH,Intercompany,Finance,5475.01,CAD,0.7799,4269.96,USD,2024-06-14,2024-07-05,4644
76B6E723,DE GmbH,Intercompany,HR,23714.53,CAD,0.7246,17183.55,USD,2025-01-25,2025-03-02,4751
601D3920,UK PLC,AP,IT,108505.08,CAD,0.7809,84731.62,USD,2025-01-20,2025-03-29,4232
4120FAA9,DE GmbH,Intercompany,Sales,40087.59,CAD,0.7317,29332.09,USD,2025-04-13,2025-06-12,4889
5422C5FB,UK PLC,Intercompany,IT,7218.88,CHF,1.1493,8296.66,USD,2025-06-22,2025-09-11,4865
F7ABF3C9,JP Ltd,AR,Manufacturing,256306.89,JPY,0.0068,1742.89,USD,2025-03-25,2025-06-22,4402
13A8B52F,US Inc,AP,Manufacturing,19993.03,CHF,1.0842,21676.44,USD,2024-10-19,2025-01-18,4030
0AFC2028,FR SAS,AP,Logistics,8711.47,GBP,1.2606,10981.68,USD,2025-02-27,2025-04-02,4359
DCB89D27,UK PLC,AR,IT,24198.89,CNY,0.1376,3329.77,USD,2024-11-28,2024-12-28,4242
06060A1D,UK PLC,Intercompany,HR,2298.25,USD,1.0,2298.25,USD,2024-02-23,2024-04-01,4376
