Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code
8F834864,CA Corp,Intercompany,R&D,18096.39,USD,1.0,18096.39,USD,2025-06-01,2025-06-29,4256
C546E8F7,US Inc,AP,R&D,15763.79,USD,1.0,15763.79,USD,2025-05-16,2025-06-07,4354
B862F9FA,FR SAS,AR,R&D,12861.09,AUD,0.7239,9310.14,USD,2025-05-09,2025-08-06,4377
95697CDC,AU Pty,AR,R&D,79626.03,GBP,1.2873,102502.59,USD,2025-05-02,2025-06-15,4081
1E95E338,US Inc,AP,Logistics,169483.58,CAD,0.787,133383.58,USD,2025-06-22,2025-09-04,4758
9DC01627,JP Ltd,AR,IT,4989.26,CNY,0.1389,693.01,USD,2025-05-15,2025-08-05,4952
A95703E9,FR SAS,AP,Finance,4293.27,USD,1.0,4293.27,USD,2025-06-02,2025-08-12,4107
BA877120,US Inc,AP,Logistics,22111.81,USD,1.0,22111.81,USD,2025-05-16,2025-06-17,4606
35CC11EA,UK PLC,Intercompany,Finance,7116.59,EUR,1.0951,7793.38,USD,2025-05-24,2025-08-03,4700
5AD086EE,JP Ltd,AP,Finance,48724.01,CHF,1.1313,55121.47,USD,2025-05-13,2025-06-10,4441
7C2EE8C4,US Inc,AP,Sales,76367.07,AUD,0.7283,55618.14,USD,2025-05-23,2025-08-12,4331
D9798CB0,DE GmbH,AP,R&D,36448.83,USD,1.0,36448.83,USD,2025-05-04,2025-06-05,4082
F84440D6,JP Ltd,AP,HR,9575.1,EUR,1.0758,10300.89,USD,2025-05-15,2025-07-21,4606
904DDEA8,US Inc,Intercompany,Finance,27083.2,CHF,1.0909,29545.06,USD,2025-06-04,2025-07-31,4422
EA48CE0C,JP Ltd,Intercompany,R&D,23489.76,EUR,1.1326,26604.5,USD,2025-05-28,2025-06-27,4671
E53785BB,CA Corp,AP,Logistics,8288.32,AUD,0.7144,5921.18,USD,2025-05-28,2025-07-16,4023
888E19D9,CA Corp,AP,IT,55771.09,CAD,0.771,42999.51,USD,2025-05-17,2025-08-14,4083
1DE45C95,FR SAS,Intercompany,Manufacturing,29176.06,CAD,0.8157,23798.91,USD,2025-05-21,2025-07-26,4728
D296D946,JP Ltd,AP,Logistics,17170.85,JPY,0.0074,127.06,USD,2025-06-22,2025-07-23,4714
6BC73F4C,DE GmbH,AR,R&D,21536.44,EUR,1.1309,24355.56,USD,2025-05-15,2025-08-06,4474
E9130DA2,AU Pty,Intercompany,Manufacturing,5876.14,CNY,0.1386,814.43,USD,2025-05-20,2025-07-28,4233
16235EE3,DE GmbH,AR,Manufacturing,13592.39,CHF,1.0718,14568.32,USD,2025-06-28,2025-08-05,4913
19E18A6A,AU Pty,Intercompany,Finance,22120.98,GBP,1.3296,29412.06,USD,2025-05-29,2025-07-09,4244
AEC74F15,UK PLC,AP,Finance,54366.72,CHF,1.1034,59988.24,USD,2025-05-04,2025-06-10,4172
DAB895AC,CA Corp,AR,Logistics,7735.64,JPY,0.0066,51.06,USD,2025-06-23,2025-09-12,4550
8CAF4A8C,AU Pty,AP,HR,30448.9,EUR,1.0801,32887.86,USD,2025-06-14,2025-07-10,4978
C59BB6BD,UK PLC,AP,Sales,8356.93,EUR,1.0905,9113.23,USD,2025-05-23,2025-06-24,4523
0C27EC84,UK PLC,Intercompany,R&D,49274.75,JPY,0.0067,330.14,USD,2025-06-06,2025-07-31,4698
CDFE6436,CA Corp,AP,Manufacturing,7872.99,JPY,0.0075,59.05,USD,2025-05-06,2025-08-03,4288
5EE58ED9,US Inc,AP,Logistics,35955.38,USD,1.0,35955.38,USD,2025-05-13,2025-08-01,4457
E02ACFF5,DE GmbH,AR,R&D,40459.17,JPY,0.007,283.21,USD,2025-05-13,2025-07-31,4007
518648B0,AU Pty,AP,Manufacturing,9906.38,CNY,0.1353,1340.33,USD,2025-06-02,2025-07-23,4391
FF2C9813,AU Pty,Intercompany,IT,14835.42,GBP,1.2915,19159.94,USD,2025-06-10,2025-07-26,4934
8DC0B916,FR SAS,AP,R&D,28140.03,AUD,0.7232,20350.87,USD,2025-06-21,2025-07-17,4175
6C790556,UK PLC,AP,Logistics,29973.83,CHF,1.0968,32875.3,USD,2025-05-17,2025-07-10,4702
26A91D51,CA Corp,AP,Finance,21389.91,CNY,0.1449,3099.4,USD,2025-05-26,2025-06-27,4762
C2734A22,DE GmbH,AP,R&D,67246.39,CHF,1.0857,73009.41,USD,2025-06-13,2025-08-26,4519
CC134307,JP Ltd,AR,HR,58535.66,AUD,0.7326,42883.22,USD,2025-05-30,2025-07-21,4362
38D5397C,US Inc,AP,Finance,11377.99,CNY,0.1468,1670.29,USD,2025-06-24,2025-08-25,4893
0AA7CDDE,AU Pty,AR,Logistics,35036.89,GBP,1.3436,47075.57,USD,2025-05-08,2025-05-31,4619
31552A5D,DE GmbH,Intercompany,Manufacturing,24235.5,EUR,1.1405,27640.59,USD,2025-05-23,2025-06-21,4269
4B4C442E,US Inc,AR,Finance,7029.32,USD,1.0,7029.32,USD,2025-06-16,2025-08-25,4140
6121D386,UK PLC,AR,IT,57831.22,CAD,0.7517,43471.73,USD,2025-06-01,2025-08-07,4748
A5A100D7,US Inc,AR,Sales,50720.33,CNY,0.1353,6862.46,USD,2025-05-08,2025-06-21,4849
AA25A55D,FR SAS,AP,HR,6451.21,GBP,1.3413,8653.01,USD,2025-06-05,2025-08-18,4437
F442E5CA,JP Ltd,AP,Logistics,15458.7,CHF,1.0858,16785.06,USD,2025-05-12,2025-07-29,4008
FD92CA06,DE GmbH,AP,Logistics,2458.67,GBP,1.3264,3261.18,USD,2025-05-17,2025-08-03,4780
62240FEE,AU Pty,AP,Finance,26087.63,JPY,0.0067,174.79,USD,2025-06-02,2025-07-17,4007
16EB13BE,DE GmbH,AP,Sales,20958.56,CAD,0.7455,15624.61,USD,2025-06-12,2025-07-07,4459
614EA10C,DE GmbH,AR,Manufacturing,8972.65,GBP,1.2931,11602.53,USD,2025-06-16,2025-09-07,4941
4DEAD270,JP Ltd,AR,IT,20859.12,CAD,0.7794,16257.6,USD,2025-06-25,2025-08-08,4824
7FB776B2,FR SAS,Intercompany,Sales,45547.67,CHF,1.1075,50444.04,USD,2025-05-16,2025-06-03,4035
46B99642,UK PLC,AP,HR,4364.96,CHF,1.149,5015.34,USD,2025-06-04,2025-08-15,4713
406F650A,JP Ltd,AR,R&D,49343.06,AUD,0.7471,36864.2,USD,2025-06-24,2025-08-18,4956
FF57B295,CA Corp,AR,Sales,5561.49,EUR,1.0989,6111.52,USD,2025-05-26,2025-08-11,4114
8CB6643F,CA Corp,AR,Manufacturing,36966.55,CNY,0.1467,5422.99,USD,2025-06-29,2025-08-15,4865
8C33243F,CA Corp,AR,R&D,12459.81,AUD,0.657,8186.1,USD,2025-05-07,2025-06-03,4103
76A87CB8,JP Ltd,AP,IT,6374.61,CAD,0.8062,5139.21,USD,2025-05-30,2025-08-13,4634
F3D32690,US Inc,AP,Finance,66050.46,GBP,1.3377,88355.7,USD,2025-05-11,2025-07-18,4152
078E99FC,CA Corp,AP,Finance,31216.06,CHF,1.1456,35761.12,USD,2025-06-06,2025-07-30,4253
4EA4FB9A,CA Corp,AR,Finance,23633.22,EUR,1.0634,25131.57,USD,2025-05-26,2025-07-24,4507
E49AD186,FR SAS,AR,IT,65199.37,EUR,1.1094,72332.18,USD,2025-05-06,2025-07-17,4125
B59BD663,CA Corp,AP,Sales,18381.71,JPY,0.0069,126.83,USD,2025-05-15,2025-07-04,4781
1B15313C,CA Corp,AP,Finance,118233.23,JPY,0.0072,851.28,USD,2025-05-12,2025-06-30,4673
9DD21FEA,CA Corp,AP,Sales,53972.5,GBP,1.2933,69802.63,USD,2025-05-27,2025-07-16,4403
F14CD178,CA Corp,AR,Logistics,73352.0,CNY,0.1381,10129.91,USD,2025-05-07,2025-06-15,4877
823985E5,CA Corp,AP,IT,13639.93,CHF,1.1226,15312.19,USD,2025-05-28,2025-06-19,4111
1CE3192E,DE GmbH,AR,Sales,7898.28,GBP,1.2785,10097.95,USD,2025-06-05,2025-06-25,4554
BF2752FD,CA Corp,Intercompany,HR,12604.87,AUD,0.703,8861.22,USD,2025-05-18,2025-07-25,4982
F3AFDB73,UK PLC,AR,HR,22518.05,CNY,0.1503,3384.46,USD,2025-05-29,2025-07-16,4880
F43C94B0,AU Pty,AR,Manufacturing,61295.57,AUD,0.6707,41110.94,USD,2025-06-20,2025-09-12,4328
7CCBA95F,JP Ltd,AP,IT,2641.07,AUD,0.6804,1796.98,USD,2025-06-25,2025-09-12,4575
28F7760D,JP Ltd,AR,IT,22440.07,AUD,0.6533,14660.1,USD,2025-05-31,2025-08-21,4723
F42B5AA4,UK PLC,AR,HR,24933.79,CAD,0.8062,20101.62,USD,2025-06-21,2025-08-25,4948
148995CB,AU Pty,AP,HR,48631.54,CAD,0.8098,39381.82,USD,2025-06-15,2025-08-04,4104
3E9E23C4,FR SAS,Intercompany,Manufacturing,28459.29,AUD,0.6664,18965.27,USD,2025-06-02,2025-06-24,4685
112A8346,UK PLC,AR,Manufacturing,10950.25,CHF,1.1247,12315.75,USD,2025-06-01,2025-06-27,4972
CBAC0E24,US Inc,AR,Finance,58174.56,CNY,0.1364,7935.01,USD,2025-06-20,2025-07-13,4102
BFFE8BF9,CA Corp,AP,Manufacturing,10334.51,EUR,1.0583,10937.01,USD,2025-05-24,2025-07-05,4894
5454FBFB,US Inc,AR,R&D,27783.19,CHF,1.083,30089.19,USD,2025-05-22,2025-06-24,4071
43D3647F,UK PLC,AR,Finance,65002.56,CNY,0.15,9750.38,USD,2025-05-13,2025-08-05,4675
2F1DCB78,JP Ltd,Intercompany,Manufacturing,38386.69,AUD,0.7267,27895.61,USD,2025-05-11,2025-07-04,4130
823542AB,DE GmbH,AP,Sales,52375.37,GBP,1.3382,70088.72,USD,2025-06-01,2025-08-02,4011
C23704A3,JP Ltd,Intercompany,Logistics,3166.69,EUR,1.06,3356.69,USD,2025-06-15,2025-09-07,4152
639122D4,FR SAS,Intercompany,Manufacturing,53236.22,CHF,1.0877,57905.04,USD,2025-06-24,2025-09-16,4658
4CBE2058,AU Pty,Intercompany,Manufacturing,11999.58,CNY,0.1389,1666.74,USD,2025-05-26,2025-06-26,4428
0CA1A366,CA Corp,AR,R&D,13045.24,GBP,1.2697,16563.54,USD,2025-05-22,2025-08-18,4160
0278E0CA,DE GmbH,AR,Finance,13776.46,USD,1.0,13776.46,USD,2025-06-30,2025-09-28,4542
8C279182,UK PLC,AR,Finance,12517.36,CHF,1.0586,13250.88,USD,2025-06-01,2025-07-28,4764
C896C3C1,JP Ltd,AR,IT,7893.82,GBP,1.2873,10161.71,USD,2025-05-25,2025-07-22,4363
C878F481,AU Pty,AP,Manufacturing,18324.56,CNY,0.1511,2768.84,USD,2025-06-25,2025-07-27,4828
E5D1BD8E,FR SAS,AR,Sales,43975.71,USD,1.0,43975.71,USD,2025-05-11,2025-08-01,4920
517077B0,JP Ltd,Intercompany,Logistics,3886.57,EUR,1.1,4275.23,USD,2025-06-12,2025-07-09,4196
AF1A9049,JP Ltd,AP,Logistics,4196.83,JPY,0.0073,30.64,USD,2025-06-19,2025-08-03,4285
944BD459,AU Pty,AP,R&D,16562.36,CNY,0.1389,2300.51,USD,2025-06-14,2025-09-07,4718
B2A42422,JP Ltd,AP,Finance,43892.2,GBP,1.3111,57547.06,USD,2025-06-21,2025-08-07,4269
4816354D,UK PLC,AR,Logistics,19065.12,CAD,0.8149,15536.17,USD,2025-05-13,2025-07-20,4035
7283AB09,CA Corp,AR,IT,25291.57,AUD,0.7223,18268.1,USD,2025-06-10,2025-07-21,4270
68337F37,DE GmbH,AP,Sales,14943.69,CAD,0.7449,11131.55,USD,2025-06-12,2025-07-20,4224
5C1CC41E,JP Ltd,Intercompany,Manufacturing,65834.5,CNY,0.1483,9763.26,USD,2025-05-30,2025-07-01,4209
5E664F6B,US Inc,AR,Logistics,4320.26,CAD,0.7918,3420.78,USD,2025-06-06,2025-07-30,4352
F0BA5037,FR SAS,AP,HR,11277.23,AUD,0.7188,8106.07,USD,2025-05-11,2025-06-19,4724
0B2979B5,DE GmbH,Intercompany,Sales,117814.76,CNY,0.1543,18178.82,USD,2025-05-08,2025-05-30,4953
0D5F056C,US Inc,Intercompany,R&D,9203.17,EUR,1.088,10013.05,USD,2025-05-21,2025-06-19,4784
A1A369F5,AU Pty,AP,HR,38704.4,USD,1.0,38704.4,USD,2025-06-03,2025-07-17,4442
857B5AD8,FR SAS,AP,Manufacturing,10166.22,EUR,1.1232,11418.7,USD,2025-06-26,2025-09-04,4364
07D6FB17,UK PLC,Intercompany,Logistics,22549.61,CNY,0.1505,3393.72,USD,2025-05-30,2025-08-16,4978
FD5D6BAD,FR SAS,AP,Sales,23294.48,CHF,1.0829,25225.59,USD,2025-06-11,2025-07-01,4801
745D0D48,DE GmbH,Intercompany,R&D,14205.91,USD,1.0,14205.91,USD,2025-06-09,2025-07-20,4017
5CA8F8B8,CA Corp,Intercompany,Sales,8671.74,CAD,0.7813,6775.23,USD,2025-05-09,2025-06-16,4779
3FDBDD25,FR SAS,AR,R&D,14565.52,CAD,0.7416,10801.79,USD,2025-06-09,2025-07-05,4882
544BF06E,CA Corp,AP,R&D,50415.57,CAD,0.7895,39803.09,USD,2025-05-27,2025-06-17,4299
28B37394,DE GmbH,Intercompany,IT,18442.72,AUD,0.7246,13363.59,USD,2025-05-12,2025-07-05,4676
BE3F9730,UK PLC,AR,Logistics,5005.0,EUR,1.1326,5668.66,USD,2025-06-03,2025-08-26,4720
CED2E12D,FR SAS,AR,IT,79678.83,USD,1.0,79678.83,USD,2025-06-21,2025-08-02,4997
E8C99EAC,JP Ltd,AP,Sales,29551.91,CNY,0.1359,4016.1,USD,2025-05-16,2025-07-31,4926
C9947B99,UK PLC,AR,Logistics,46738.37,CNY,0.1496,6992.06,USD,2025-06-06,2025-08-03,4161
7B282E51,CA Corp,Intercompany,Logistics,18730.35,CNY,0.1421,2661.58,USD,2025-06-18,2025-08-15,4798
F0E2607F,UK PLC,AP,HR,162773.59,EUR,1.1264,183348.17,USD,2025-06-13,2025-07-14,4317
0016816C,UK PLC,AR,IT,13082.13,EUR,1.0854,14199.34,USD,2025-05-14,2025-06-09,4594
30E7668E,CA Corp,Intercompany,Manufacturing,26096.09,USD,1.0,26096.09,USD,2025-05-27,2025-08-01,4223
A6FFB7C1,UK PLC,Intercompany,IT,26956.92,CNY,0.1355,3652.66,USD,2025-05-09,2025-05-25,4635
B6F723C6,JP Ltd,Intercompany,Manufacturing,54260.6,AUD,0.7352,39892.39,USD,2025-05-31,2025-07-14,4412
D97F32F0,US Inc,AP,Manufacturing,16847.81,CHF,1.1197,18864.49,USD,2025-05-07,2025-05-30,4931
1E5AF15D,FR SAS,AP,Finance,35407.53,CHF,1.0671,37783.38,USD,2025-05-16,2025-07-29,4859
AE9437A2,CA Corp,AR,IT,4923.47,AUD,0.7314,3601.03,USD,2025-06-13,2025-09-01,4233
B1BEE8B5,AU Pty,AP,Finance,11076.0,USD,1.0,11076.0,USD,2025-06-08,2025-07-14,4762
4ED0E514,DE GmbH,AP,HR,37987.77,GBP,1.2943,49167.57,USD,2025-06-28,2025-07-20,4650
D270F8C1,US Inc,AR,Manufacturing,68370.68,CHF,1.0974,75029.98,USD,2025-06-07,2025-09-03,4254
86ECB222,AU Pty,AR,Finance,2404.05,GBP,1.2952,3113.73,USD,2025-05-17,2025-06-01,4850
F702722E,FR SAS,Intercompany,HR,13980.21,CNY,0.1373,1919.48,USD,2025-06-16,2025-09-02,4518
95624428,FR SAS,AR,IT,75325.69,CHF,1.0937,82383.71,USD,2025-05-24,2025-07-24,4153
EE0EF41A,US Inc,AR,HR,17688.67,GBP,1.275,22553.05,USD,2025-05-03,2025-07-14,4451
61EDB07F,AU Pty,AR,Logistics,2888.38,AUD,0.7324,2115.45,USD,2025-05-31,2025-08-04,4201
C9668067,UK PLC,AR,IT,14902.18,USD,1.0,14902.18,USD,2025-05-01,2025-05-28,4606
089E598C,JP Ltd,Intercompany,Sales,54390.77,CNY,0.1487,8087.91,USD,2025-06-20,2025-09-13,4477
2D8BDAFB,US Inc,AP,IT,45040.25,CAD,0.7859,35397.13,USD,2025-06-14,2025-07-26,4250
1444EB28,US Inc,AP,Manufacturing,88693.89,CHF,1.1476,101785.11,USD,2025-06-30,2025-09-28,4719
A197B206,DE GmbH,Intercompany,Logistics,37761.1,EUR,1.0783,40717.79,USD,2025-06-08,2025-07-12,4963
B464F24A,JP Ltd,Intercompany,Manufacturing,7828.61,AUD,0.7336,5743.07,USD,2025-06-05,2025-07-17,4412
D67FE536,JP Ltd,AP,IT,55290.71,CNY,0.143,7906.57,USD,2025-06-25,2025-07-20,4112
AF455D98,JP Ltd,AR,Sales,35075.77,CAD,0.8106,28432.42,USD,2025-06-12,2025-08-16,4878
B1A326F9,UK PLC,AR,IT,29897.45,EUR,1.064,31810.89,USD,2025-06-24,2025-09-07,4153
4577C144,DE GmbH,AR,Finance,7112.02,CHF,1.0599,7538.03,USD,2025-05-08,2025-06-17,4132
977B9BF5,JP Ltd,AR,Finance,73708.26,CAD,0.7823,57661.97,USD,2025-05-11,2025-05-29,4679
D94A3037,UK PLC,Intercompany,Manufacturing,28849.39,USD,1.0,28849.39,USD,2025-05-16,2025-07-11,4412
F5B4F524,FR SAS,Intercompany,Sales,119780.71,CHF,1.089,130441.19,USD,2025-06-14,2025-06-30,4581
E4FA1BB8,DE GmbH,AR,IT,33915.29,AUD,0.6577,22306.09,USD,2025-06-10,2025-09-05,4787
D2C7F410,UK PLC,AR,Manufacturing,17893.22,JPY,0.0075,134.2,USD,2025-06-03,2025-08-12,4167
13D5B897,CA Corp,Intercompany,Logistics,18125.27,JPY,0.0067,121.44,USD,2025-06-09,2025-08-31,4177
A9F9F586,DE GmbH,Intercompany,Finance,37576.8,CNY,0.15,5636.52,USD,2025-05-04,2025-05-23,4453
DAC2D42A,DE GmbH,AP,Sales,11755.47,AUD,0.69,8111.27,USD,2025-05-28,2025-07-22,4205
62B51F4E,UK PLC,AP,Finance,9664.71,EUR,1.0632,10275.52,USD,2025-06-06,2025-08-04,4985
EB55FE11,FR SAS,AP,Sales,79744.08,AUD,0.6695,53388.66,USD,2025-05-25,2025-07-22,4925
90015DED,JP Ltd,Intercompany,HR,13925.02,AUD,0.6651,9261.53,USD,2025-05-28,2025-07-31,4154
9B638617,CA Corp,AP,HR,32446.77,EUR,1.1243,36479.9,USD,2025-05-17,2025-06-02,4229
E6F87C8B,DE GmbH,AR,HR,32507.56,GBP,1.2966,42149.3,USD,2025-05-16,2025-07-01,4938
FD335323,UK PLC,AP,R&D,87294.61,JPY,0.0074,645.98,USD,2025-06-06,2025-08-09,4468
A5BE301D,FR SAS,AR,Manufacturing,3242.46,AUD,0.7136,2313.82,USD,2025-05-23,2025-08-20,4206
4C68A6D4,FR SAS,Intercompany,Manufacturing,4041.08,CHF,1.0706,4326.38,USD,2025-05-02,2025-06-23,4336
9E46C7B6,UK PLC,AP,IT,16180.99,GBP,1.2742,20617.82,USD,2025-06-09,2025-07-26,4509
10187AAB,UK PLC,Intercompany,R&D,11588.61,CAD,0.7934,9194.4,USD,2025-06-09,2025-07-25,4924
6ABAC52E,UK PLC,AR,HR,20134.8,CHF,1.1157,22464.4,USD,2025-05-27,2025-08-14,4029
8C33C3A8,CA Corp,AR,Sales,7417.71,AUD,0.7408,5495.04,USD,2025-06-16,2025-09-08,4850
CD5AEC20,JP Ltd,AP,Manufacturing,26426.7,EUR,1.0649,28141.79,USD,2025-05-19,2025-07-01,4729
E7BE2C39,CA Corp,AP,Logistics,12143.69,GBP,1.2867,15625.29,USD,2025-06-07,2025-07-03,4591
D4580EDD,FR SAS,AR,Finance,54677.31,GBP,1.3065,71435.91,USD,2025-06-30,2025-07-26,4439
E17C48F1,CA Corp,AP,Manufacturing,36137.87,USD,1.0,36137.87,USD,2025-05-17,2025-07-13,4180
728FDBF6,US Inc,Intercompany,Sales,55633.99,CHF,1.1114,61831.62,USD,2025-05-10,2025-06-10,4948
4D243023,UK PLC,AR,IT,40069.47,JPY,0.0067,268.47,USD,2025-05-26,2025-06-17,4378
7554C3AD,JP Ltd,Intercompany,Manufacturing,97536.28,CNY,0.1431,13957.44,USD,2025-05-23,2025-08-02,4302
6B94EA81,CA Corp,AR,Finance,6370.43,GBP,1.2989,8274.55,USD,2025-05-13,2025-06-25,4349
FC4A34EC,US Inc,AR,Finance,30465.52,USD,1.0,30465.52,USD,2025-06-12,2025-07-31,4080
464B0172,UK PLC,AR,Finance,40956.01,CAD,0.7986,32707.47,USD,2025-06-28,2025-08-25,4601
B44EC339,CA Corp,Intercompany,Sales,126505.1,USD,1.0,126505.1,USD,2025-05-10,2025-06-28,4466
5ECCFDC9,CA Corp,AR,Sales,31099.49,AUD,0.6523,20286.2,USD,2025-05-27,2025-08-24,4946
D7ABE756,UK PLC,AP,Logistics,6423.58,CNY,0.1418,910.86,USD,2025-05-25,2025-06-19,4172
5E833A4E,AU Pty,Intercompany,HR,2921.29,AUD,0.7265,2122.32,USD,2025-06-07,2025-07-26,4812
0B617DD4,FR SAS,AP,Sales,189575.18,GBP,1.3021,246845.84,USD,2025-06-06,2025-07-06,4608
E70325AD,UK PLC,AR,R&D,25714.39,EUR,1.0888,27997.83,USD,2025-06-15,2025-07-31,4376
ECB75BF2,JP Ltd,Intercompany,Manufacturing,6989.68,JPY,0.0073,51.02,USD,2025-06-25,2025-07-17,4459
EC55959D,FR SAS,Intercompany,Logistics,8656.95,CNY,0.1464,1267.38,USD,2025-05-25,2025-07-28,4526
4FCA62D5,CA Corp,Intercompany,Finance,12094.12,USD,1.0,12094.12,USD,2025-05-30,2025-07-12,4773
3420F82C,DE GmbH,AP,Logistics,11426.82,CHF,1.0547,12051.87,USD,2025-06-22,2025-09-13,4218
BF80153D,JP Ltd,AR,HR,18021.49,CAD,0.7269,13099.82,USD,2025-06-20,2025-08-17,4295
1F5E7546,CA Corp,AP,HR,13327.11,CAD,0.7643,10185.91,USD,2025-06-04,2025-07-30,4841
7DCEA9D5,CA Corp,Intercompany,Finance,22591.35,CAD,0.7502,16948.03,USD,2025-05-03,2025-07-25,4481
558DAF99,DE GmbH,AP,Sales,10317.84,CNY,0.1407,1451.72,USD,2025-05-25,2025-08-23,4838
07FEAC9C,JP Ltd,Intercompany,HR,102249.52,CNY,0.1352,13824.14,USD,2025-06-22,2025-09-02,4246
6564E6D9,CA Corp,Intercompany,Manufacturing,33647.38,JPY,0.0073,245.63,USD,2025-06-29,2025-07-26,4728
37753971,AU Pty,Intercompany,Manufacturing,42470.73,AUD,0.7433,31568.49,USD,2025-05-31,2025-07-26,4749
4D86B874,AU Pty,AR,Finance,65184.3,CHF,1.0639,69349.58,USD,2025-06-14,2025-08-20,4223
009AD10F,US Inc,AP,Sales,34447.35,JPY,0.0072,248.02,USD,2025-05-26,2025-07-06,4848
4C8C9B32,DE GmbH,AR,HR,6903.46,GBP,1.339,9243.73,USD,2025-06-06,2025-07-31,4442
AF93887C,DE GmbH,Intercompany,Sales,85458.04,CNY,0.1408,12032.49,USD,2025-05-02,2025-07-08,4325
0CCD7E40,UK PLC,AP,Finance,23159.74,USD,1.0,23159.74,USD,2025-06-09,2025-07-12,4994
6E3D9A1D,US Inc,AP,Logistics,11573.82,CHF,1.1461,13264.76,USD,2025-05-07,2025-05-27,4095
B6770339,AU Pty,AR,R&D,23367.69,GBP,1.3301,31081.36,USD,2025-05-12,2025-07-19,4485
77B9AA46,US Inc,AP,R&D,32204.5,JPY,0.0069,222.21,USD,2025-05-01,2025-06-21,4547
B0462839,FR SAS,AR,Finance,7221.92,EUR,1.1416,8244.54,USD,2025-06-10,2025-07-01,4138
0A0BB554,US Inc,Intercompany,HR,4660.85,EUR,1.1445,5334.34,USD,2025-06-16,2025-07-01,4224
233448BC,CA Corp,AP,Finance,6016.02,AUD,0.6635,3991.63,USD,2025-06-01,2025-07-19,4444
03E7B233,US Inc,AP,R&D,15956.14,CHF,1.1294,18020.86,USD,2025-05-07,2025-07-28,4450
ED1B9B7D,JP Ltd,AR,HR,76635.57,CNY,0.1494,11449.35,USD,2025-05-08,2025-07-17,4248
163105D7,DE GmbH,AP,IT,12632.76,CNY,0.1522,1922.71,USD,2025-06-22,2025-08-29,4994
7CE20C97,AU Pty,AP,IT,62208.2,EUR,1.1197,69654.52,USD,2025-05-05,2025-07-02,4433
173B46C0,CA Corp,AR,Finance,41880.82,CNY,0.1393,5834.0,USD,2025-06-06,2025-08-20,4041
21974C3E,UK PLC,Intercompany,IT,36032.3,EUR,1.1483,41375.89,USD,2025-05-29,2025-08-01,4466
C3172F4A,US Inc,AR,Manufacturing,5097.65,AUD,0.6942,3538.79,USD,2025-05-20,2025-08-15,4280
467F7CC3,DE GmbH,Intercompany,IT,64673.45,USD,1.0,64673.45,USD,2025-06-05,2025-07-13,4948
A763DA10,UK PLC,AR,HR,15938.54,EUR,1.1032,17583.4,USD,2025-05-17,2025-08-07,4118
E95A7738,UK PLC,Intercompany,Logistics,35350.96,CHF,1.0791,38147.22,USD,2025-06-04,2025-08-23,4295
D8BC71E5,US Inc,AR,IT,30407.92,GBP,1.2623,38383.92,USD,2025-06-24,2025-08-28,4588
18BC724D,JP Ltd,AP,IT,16856.78,AUD,0.701,11816.6,USD,2025-06-17,2025-07-05,4490
845CA29D,CA Corp,AP,IT,143793.95,JPY,0.0068,977.8,USD,2025-05-31,2025-08-06,4898
E0ACBFBA,CA Corp,AR,Sales,32597.56,CAD,0.7625,24855.64,USD,2025-05-28,2025-08-06,4044
EBE6C3E6,FR SAS,AR,HR,93438.79,CNY,0.1369,12791.77,USD,2025-06-12,2025-08-04,4949
CF87182C,FR SAS,AR,Sales,135484.74,CNY,0.1413,19143.99,USD,2025-05-14,2025-07-09,4514
B0C00E19,FR SAS,Intercompany,IT,47979.08,CHF,1.1212,53794.14,USD,2025-05-15,2025-07-29,4489
9DBF49E5,DE GmbH,AP,HR,66308.05,EUR,1.067,70750.69,USD,2025-06-15,2025-08-01,4867
6EF1FC8D,AU Pty,Intercompany,Sales,31287.96,CAD,0.7227,22611.81,USD,2025-06-11,2025-09-01,4495
CD29659D,DE GmbH,AR,IT,22057.02,CNY,0.1353,2984.31,USD,2025-06-21,2025-07-27,4958
A4DC77BE,CA Corp,AR,Sales,23010.96,JPY,0.0074,170.28,USD,2025-06-17,2025-08-21,4501
E3E7DC18,US Inc,Intercompany,HR,17699.3,EUR,1.0901,19294.01,USD,2025-06-19,2025-08-18,4777
D5FAAD88,US Inc,Intercompany,Manufacturing,14352.53,CNY,0.135,1937.59,USD,2025-05-11,2025-08-01,4486
0FAFA53F,JP Ltd,AP,Manufacturing,48452.87,CHF,1.1487,55657.81,USD,2025-05-29,2025-06-26,4061
D923CC73,US Inc,AP,IT,44631.29,EUR,1.0621,47402.89,USD,2025-05-18,2025-06-05,4989
92D93E23,UK PLC,AR,R&D,22962.3,JPY,0.0066,151.55,USD,2025-06-16,2025-08-21,4657
28F896E7,DE GmbH,Intercompany,IT,38279.69,CAD,0.8114,31060.14,USD,2025-05-09,2025-06-08,4087
DDC6DDA5,UK PLC,AP,R&D,10287.0,JPY,0.007,72.01,USD,2025-06-28,2025-08-05,4425
C8E6CC06,US Inc,AP,HR,11821.56,CNY,0.1493,1764.96,USD,2025-05-31,2025-07-17,4836
6D8D5153,CA Corp,Intercompany,Sales,9661.93,USD,1.0,9661.93,USD,2025-06-29,2025-09-26,4538
B8D35D82,US Inc,Intercompany,Sales,30329.61,CNY,0.1444,4379.6,USD,2025-05-19,2025-07-10,4010
